genres,title,price,id,developer,release_year
"['Adventure', 'Indie']",Aporia: Beyond The Valley,16.99,573130.0,Investigate North,2017
['Action'],Fire Fighter,6.99,667450.0,Dataware,2017
"['Action', 'Casual', 'Indie']",Hooligan Vasja: Christmas,0.99,667360.0,Trident Game Studio,2017
"['Action', 'Adventure', 'Free to Play', 'Strategy']",Gigantic Ultimate Pack,29.99,650611.0,Motiga Inc.,2017
"['Action', 'Indie']",Blood Feed,4.99,575950.0,Racing Bros,2017
"['Adventure', 'Free to Play', 'Indie', 'RPG']",iTownGamePlay UNIVERSE,0.0,667120.0,UnderMax Games,2017
"['Indie', 'Early Access']",StarShip Constructor,4.99,569770.0,SSCTEAM,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Pharmakon,9.99,654660.0,Visumeca Games,2017
"['Action', 'Adventure', 'Indie', 'RPG']",The Slimeking's Tower - Soundtrack,0.0,678710.0,CodeManu,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Button Button,6.99,623320.0,Centrosphere Game,2017
['Simulation'],Euro Fishing: Foundry Dock,10.99,321460.0,Dovetail Games,2017
"['Adventure', 'Casual', 'Indie']",The Zwuggels - A Beach Holiday Adventure for Kids,2.99,663370.0,Ploosh GmbH,2017
"['Action', 'Casual', 'Indie']",Marooners Deluxe DLC,1.99,674000.0,M2H,2017
"['Action', 'Adventure', 'Indie']",Geneticognito,2.99,655490.0,Blob Games Studio,2017
['Casual'],Spirit of the Ancient Forest,4.99,657230.0,Shaman Games Studio,2017
"['Action', 'Adventure', 'Indie']",Planetoid Pioneers Upgrade to Contributor Edition,19.99,667680.0,Data Realms,2017
"['Indie', 'Simulation', 'Strategy']",Kingdoms and Castles,9.99,569480.0,"Lion Shield, LLC",2017
"['Casual', 'Free to Play', 'Strategy']",Knightfall: Rivals,0.0,587460.0,Behaviour Interactive Inc.,2017
"['Action', 'Free to Play', 'Strategy']",Gigantic,0.0,327690.0,Motiga Inc.,2017
"['Design &amp; Illustration', 'Web Publishing']",SMILE GAME BUILDER A Healer Only Lives Twice Character Resource Pack,19.99,649690.0,Pon Pon Games,2017
"['Adventure', 'RPG', 'Simulation']",Kingsway,9.99,588950.0,Andrew Morrish,2017
"['Action', 'Adventure', 'Free to Play', 'Strategy']",Gigantic Starter Pack,9.99,650610.0,Motiga Inc.,2017
"['Action', 'Indie']",AFTERGRINDER,4.99,618310.0,Grave Danger Games,2017
"['Action', 'Free to Play', 'Indie']",Grimoire: Manastorm - Ice Class,2.99,428840.0,Omniconnection,2017
"['Indie', 'RPG', 'Strategy']",Children of Zodiarcs,17.99,436290.0,Cardboard Utopia,2017
"['Indie', 'RPG', 'Strategy']",Children of Zodiarcs Collector's Upgrade,7.99,677670.0,Cardboard Utopia,2017
['Action'],Tom Clancy's Rainbow Six® Siege - Ash Engineering Set,7.99,641384.0,Ubisoft Montreal,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 90s Mix Song Pack III,7.99,637699.0,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Tom Cochrane - “Life is a Highway”,2.99,637702.0,Ubisoft - San Francisco,2017
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO off-road track: BARCO Italy,4.99,678730.0,Virtual Racing Industries Ltd.,2017
"['Action', 'Indie']",Serial Cleaner Official Soundtrack,6.99,653230.0,iFun4All S.A.,2017
['Indie'],Sorcerer's Dream,2.99,656220.0,Arai Koh Create Office,2017
"['Adventure', 'Indie', 'RPG']",Choice of Zombies,4.99,675180.0,Choice of Games,2012
"['Adventure', 'Indie', 'RPG']",Choice of Zombies - Delta Force Operator,0.99,675200.0,Choice of Games,2012
"['Action', 'Casual', 'Indie']",Kalzor: 2000,1.99,656640.0,Roley Games,2017
"['Casual', 'Indie']",Golem Creation Kit,4.99,650680.0,Illuminated Games,2017
"['Action', 'Adventure', 'RPG']",Survival Is Not Enough,4.99,407000.0,Fixer Games,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Dreamers Awaken (PFRPG),7.99,676750.0,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Dreamers Awaken (Savage Worlds),7.99,677320.0,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Fantasy Skin (Savage Worlds),2.99,679150.0,"SmiteWorks USA, LLC",2017
"['Casual', 'Indie']",Runaway Train,2.99,615080.0,Hammer Games,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Modern Skin (Savage Worlds),2.99,679790.0,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Millennium Knights (Savage Worlds),24.99,675060.0,"SmiteWorks USA, LLC",2017
"['Casual', 'Indie']",Shn!p,1.99,664160.0,Martin Knopf,2017
"['Utilities', 'Video Production', 'Web Publishing']",RutonyChat - Restream Server,1.99,649390.0,Rutony Studio,2017
"['Action', 'Indie']",Destroyer: Invasion,1.99,678240.0,MFAFB Games LLC,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Dungeonlands: Tomb of the Lich Queen (Savage Worlds),24.99,676110.0,"SmiteWorks USA, LLC",2017
['Simulation'],The Museum Relic Campaign,9.99,602623.0,Apache600,2017
"['Adventure', 'Casual', 'Indie']",Panda Love,0.99,659250.0,cada,2017
"['Action', 'Indie', 'Early Access']",JETBROS,9.99,601700.0,Weltrom Studios,2017
"['Casual', 'Indie']",NASWAY,0.99,657680.0,"lalalaZero,Urbanoff",2017
"['Action', 'Casual', 'Indie']",Slash It Ultimate,4.99,656600.0,Just1337 Studio,2017
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO off-road track: LAS VEGAS,4.99,678731.0,Virtual Racing Industries Ltd.,2017
['Action'],Xenoslaive Overdrive,5.99,654240.0,EVXIO,2017
"['Action', 'Adventure', 'Indie', 'RPG']",Celestial Creator,2.99,666930.0,Angel T,2017
"['Action', 'Indie']",Break The Food Chain,4.99,635980.0,TEHO Games,2017
"['Action', 'Indie']",Chromatic,0.99,660070.0,Marc-Antoine Jacob,2017
"['Adventure', 'Casual']",Whispered Secrets: Into the Beyond Collector's Edition,12.99,669040.0,Grandma Studios,2017
"['Action', 'Indie', 'RPG']",Dungelot OST,2.99,445850.0,Red Winter Software,2017
['Indie'],bead,0.99,659810.0,B.Bit,2017
"['Indie', 'Simulation']",SQUARE BOX,1.99,665410.0,Vox Mare,2017
"['Adventure', 'Indie']",Prisoner,2.99,653210.0,Polovey Alexander,2017
"['Adventure', 'Casual', 'Indie']",THE AWKWARD STEVE DUOLOGY,3.99,536770.0,"Oh, a Rock! Studios",2017
"['Casual', 'Indie']",Colorful Life,2.99,565640.0,Oneironaut Academy LLC,2017
"['Casual', 'Indie', 'Simulation']",Nurbits,9.99,651010.0,Cogent Education,2017
"['Action', 'Free to Play', 'Indie']",Naev,0.0,598530.0,Naev Team,2017
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Russia,3.99,591503.0,DL Softworks,2017
"['Casual', 'Indie']",Mr Rabbit's Alphabet Forest Adventure,4.99,652390.0,Alakhaine Specialist Consulting Limited,2017
"['Action', 'Adventure', 'Indie', 'RPG']",The Initial,9.99,665090.0,Restory Studio,2017
"['Adventure', 'Strategy']",Castles,9.99,666660.0,Quicksilver Software,1991
"['Indie', 'Strategy']",Rusted Warfare - RTS,4.99,647960.0,Corroding Games,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",VAULT OF HONOR,4.99,656180.0,Virtual Top,2017
['Action'],Tank Battle Mania,0.99,661090.0,Bogdanehi,2017
"['Action', 'Indie']",Exocomets,1.99,655950.0,Matthew Giordano,2017
"['Action', 'Indie']",tick-hunter,1.99,655710.0,StalkerAlex,2017
"['Adventure', 'Indie', 'RPG']",Airi's World,4.99,664590.0,Artbox Games,2017
"['Action', 'Indie', 'RPG']",Chinese Souls-Hua Garden/华夏园,5.99,668300.0,Dawei Liu,2017
"['Adventure', 'Casual', 'Indie']",Riaaf The Spider,0.99,647040.0,"Evgeny Osmet,.ez Games",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Deadlands Reloaded: Knights with no Armor (Savage Worlds),19.99,676160.0,"SmiteWorks USA, LLC",2017
"['RPG', 'Strategy', 'Early Access']",Tower of Time,14.99,617480.0,Event Horizon,2017
"['Action', 'Indie']",OtterBash,9.99,668800.0,NoTime Studios,2017
"['Indie', 'RPG', 'Early Access']",Tessa's Ark,2.99,652030.0,Andrew Higgins,2017
"['Casual', 'Free to Play', 'Indie', 'Simulation']",Loading Screen Simulator,0.0,652980.0,CakeEaterGames,2017
"['Casual', 'Indie', 'Simulation']",Clumsy Fred,0.99,667130.0,BeshevGames,2017
"['Indie', 'Simulation', 'Strategy']",Dungeon Builder S,24.99,667840.0,LIN KE HSI,2017
"['Adventure', 'Indie']",Yukie: A Japanese Winter Fairy Tale,2.99,352810.0,ImCyan,2017
"['Action', 'Indie']",Dead Purge: Outbreak,14.99,660990.0,Microlith Games,2017
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Attrition: Tactical Fronts,14.99,656400.0,Cardboard Keep,2017
"['Casual', 'Indie']",ThinkAhead,1.99,655180.0,"Radaev Valentine,Egor Magurin",2017
"['Casual', 'Indie']",Girls and Quiz - Deluxe Edition,0.99,667200.0,morojenoe's empire,2017
"['Casual', 'Indie']",OHOTA KREPKOE,0.99,667070.0,ILLUMICORP,2017
['Simulation'],FSX Steam Edition: Toposim Caribbean Add-On,9.99,622352.0,Toposim,2017
['Strategy'],Lightning: D-Day,9.99,620640.0,HexWar Games,2017
['Video Production'],VEGAS Movie Studio 14 Platinum Steam Edition,59.99,523120.0,MAGIX Software GmbH,2017
"['Indie', 'Racing', 'Sports']",Horse Racing 2016,9.99,655610.0,Yash Future Tech Solutions Pvt Ltd,2016
"['Action', 'Casual', 'Indie']",Valhall 2000,0.99,661270.0,Simen Skogly Russnes,2017
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Complete Tournament Pack,99.99,670570.0,Crytek,2017
"['Adventure', 'Casual', 'Indie']",A Matter of Murder - Soundtrack,1.99,676050.0,Worthing &amp; Moncrieff,2017
"['Casual', 'Indie']",Sphere Frustration,0.99,667160.0,GreatherGames,2017
"['Action', 'Adventure', 'Indie', 'RPG']",MyWorld - Forgotten Lands,9.99,677150.0,The Game Creators,2017
"['Indie', 'Strategy']",Kursk - Battle at Prochorovka,12.99,605200.0,Yobowargames,2017
"['Adventure', 'Indie']",Planet 2117,3.99,658750.0,Versus System,2017
"['Action', 'Indie']",The Maze : Endless nightmare,2.99,580970.0,LaserStone,2017
"['Action', 'Indie']",Visitors: Marine Invasion,1.99,661240.0,Black Side,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Faerie Passions (5E),5.99,671110.0,"SmiteWorks USA, LLC",2017
"['Action', 'Indie', 'RPG']",Devoid of Shadows,8.99,671900.0,N-Game Studios,2017
"['Simulation', 'Strategy']",Project Highrise: Miami Malls,1.99,636500.0,SomaSim,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Savage Worlds Necessary Evil Online Gaming (Token Pack),6.99,668950.0,"SmiteWorks USA, LLC",2017
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",Star Trek Timelines,0.0,600750.0,Disruptor Beam Inc.,2016
"['Action', 'Adventure', 'Indie']",The End Is Nigh,14.99,583470.0,"Edmund McMillen,Tyler Glaiel",2017
"['Action', 'Adventure', 'Indie']",The End is Nigh - Soundtrack,4.99,666670.0,Ridiculon,2017
"['Action', 'Indie']",Iron Crypticle,9.99,548680.0,Confused Pelican,2017
"['Adventure', 'Casual']",Haunted Halls: Green Hills Sanitarium Collector's Edition,12.99,647080.0,ERS G Studios,2017
"['Action', 'Indie']",Warhammer Vermintide - Saltzpyre ' Estalian Leather Coat' Skin,1.99,463790.0,Fatshark,2017
"['Adventure', 'Indie', 'RPG']",Catacombs 1: Demon War,2.99,654250.0,SimProse Studios,2017
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Super Hardcore,0.99,647050.0,.ez Games,2017
"['Action', 'Indie', 'Early Access']",Circuitous ®,3.99,483490.0,The Owl Prophecy,2017
"['Action', 'Indie']",Crystal Control II,4.99,499580.0,"Virtually Competent, LLC",2017
"['Casual', 'Indie']",Fruit Sudoku🍉,0.99,597110.0,SlyGames,2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Version 3.0 Beta - Including Controller Support,0.0,667650.0,Stolen Couch Games,2017
"['Action', 'Casual', 'Indie']",A Quick Death,4.99,654000.0,Axiomatic Games,2017
"['Action', 'Adventure', 'Indie']",Black The Fall,14.99,308060.0,Sand Sailor Studio,2017
['Action'],Wild Guns Reloaded,19.99,585910.0,NatsumeAtari Inc.,2017
['Indie'],Black The Fall: Collector's Upgrade,4.99,654540.0,Sand Sailor Studio,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Strokes Song Pack II,9.99,637694.0,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Strokes - “Someday”,2.99,637697.0,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Strokes - “Taken for a Fool”,2.99,637698.0,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Strokes - “You Only Live Once”,2.99,637696.0,Ubisoft - San Francisco,2017
['Adventure'],Minecraft: Story Mode - Season Two,24.99,639170.0,Telltale Games,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Strokes - “12:51”,2.99,637695.0,Ubisoft - San Francisco,2017
['Indie'],Hexagon Defense,3.99,603860.0,LiMAVR,2017
"['Casual', 'Indie']",Gelu,0.99,664610.0,NedoStudio,2017
"['Action', 'Indie', 'Massively Multiplayer']",Chicken Wars,1.99,668790.0,Sokolov Yaroslav Vladimirovich,2017
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Ariel,9.99,449700.0,Nuclear Fiction,2017
"['Action', 'Indie', 'RPG']",Brigand: Oaxaca,5.99,652410.0,"Brian Lancaster,Laughing Coyote Software",2017
"['Action', 'Adventure', 'Indie', 'Simulation']",Ariel OST,4.99,653790.0,Nuclear Fiction,2017
"['Adventure', 'Indie']",In the Raven Shadow – Official Soundtrack,2.99,656670.0,"Rainbow Rhino,CINEMAX, s.r.o.",2017
"['Adventure', 'Indie']",In the Raven Shadow – Ve stínu havrana,3.99,656570.0,"Rainbow Rhino,CINEMAX, s.r.o.",2017
"['Action', 'Indie']",Warhammer Vermintide - Sienna 'Wyrmscales' Skin,1.99,463796.0,Fatshark,2017
"['Action', 'Indie']",Warhammer Vermintide - Kruber 'Carroburg Livery' Skin,1.99,463797.0,Fatshark,2017
"['Action', 'Casual', 'Indie', 'Racing']",Warp Rider,0.99,656370.0,Electric Root,2017
"['Action', 'Indie']",Warhammer Vermintide - Kerillian 'Tirsyth Garment' Skin,1.99,463798.0,Fatshark,2017
"['Action', 'Indie']",Warhammer Vermintide - Bardin 'Studded Leather' Skin,1.99,463799.0,Fatshark,2017
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Solitaire - Cat Pirate Portrait,1.99,666800.0,Boogygames Studios,2017
"['Casual', 'Indie']",Omegaland,2.99,619870.0,Jonas Kyratzes,2017
['Simulation'],FSX Steam Edition: Bell 47™ Add-On,19.99,556214.0,FlySimWare,2017
"['Action', 'Casual', 'Indie', 'Sports']",YamaYama,9.99,455770.0,Lumenox ehf,2017
"['Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']",Psebay,9.99,608660.0,Eugeny Butakov,2017
"['Adventure', 'Indie']",Aporia: Beyond The Valley - Soundtrack,8.99,669590.0,Investigate North,2017
"['Action', 'Indie', 'Strategy']",Smiles - Awesomenauts Character,5.99,561566.0,Ronimo Games,2017
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Riders of Icarus - Legendary Trickster's Guile Package,44.99,668040.0,WeMade,2017
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Riders of Icarus - Novitiate Essentials Package,14.99,668060.0,WeMade,2017
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Riders of Icarus - Heroic Trickster's Guile Package,29.99,668050.0,WeMade,2017
"['Action', 'Indie']",Aftermath Y2K,4.99,655360.0,"Matthew Willis,Jesse Crespo",2017
"['Action', 'Adventure', 'Indie']",Reflecting Fate,4.99,644160.0,"KxONE,Andrew Drumov,starmops",2017
"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Just One Line,9.99,640210.0,JOL Studios,2017
"['Casual', 'Indie']",Bump+Smack,1.99,652070.0,Jason Sadler,2017
"['Casual', 'Indie']",Queen of Seas - Wallpapers,0.99,675930.0,Uruca Game Studio,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Gaming Pack #2: Arcana Evolved (Token Pack),6.99,663660.0,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Sci-fi Skin (Savage Worlds),2.99,673120.0,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Dungeons &amp; Dragons: Harried in Hillsfar,0.0,670980.0,"SmiteWorks USA, LLC",2017
"['Simulation', 'Strategy']",Stronghold HD - USA Campaign Map Skin,0.0,673440.0,FireFly Studios,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Sixth Gun Roleplaying Game (Savage Worlds),19.99,673170.0,"SmiteWorks USA, LLC",2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Folio: The Complete Roslof Keep Campaign (5E),39.99,651630.0,"SmiteWorks USA, LLC",2017
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned,0.0,304930.0,Smartly Dressed Games,2017
"['Action', 'Casual', 'Free to Play', 'Indie']",Chroma Blast,0.0,653220.0,William Cheek,2017
"['Free to Play', 'Indie', 'Simulation']",World of Guns: Hunting Pack #1,9.99,674290.0,Noble Empire Corp.,2017
"['Action', 'Adventure', 'Indie']",Abducted Soundtrack,4.99,383490.0,Sunside Inc,2017
['Action'],Deceit - Werewolf Pack,4.99,672840.0,Automaton,2017
"['Indie', 'RPG']",Tears of a Dragon,4.99,577760.0,Donovan Bell,2017
['Racing'],Redout - Mars Pack,6.99,627440.0,34BigThings srl,2017
"['Design &amp; Illustration', 'Utilities', 'Web Publishing', 'Early Access']",Visual Novel Engine,0.0,665040.0,qberty,2017
"['Casual', 'Free to Play', 'Indie']",Ambre - Original Soundtrack,0.0,654340.0,Träumendes Mädchen,2017
"['Adventure', 'Indie']",Little Red Lie,9.99,510520.0,WZOGI,2017
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",Visual Novel Engine - Export Your Game!,2.99,665070.0,qberty,2017
"['Action', 'Adventure', 'Massively Multiplayer', 'Racing', 'Simulation']",Block Robot Mini Survival Game,5.99,656730.0,Theodor Niklas,2017
"['Casual', 'Indie']",Awesome Machine,2.99,626160.0,Bellosoft,2017
['Casual'],Chateau Garden,6.99,636010.0,Makivision Games,2017
"['Adventure', 'Indie']",Tyd wag vir Niemand (Time waits for Nobody),9.99,589730.0,Skobbejak Games,2017
"['Action', 'Adventure', 'Indie']",Demon Peak,4.99,525380.0,Kajak Games,2017
"['Action', 'Free to Play']",Warframe: Piercing Step Pinnacle Pack,19.99,670740.0,Digital Extremes,2017
"['Action', 'Free to Play']",Warframe: Vigor Pinnacle Pack,39.99,670741.0,Digital Extremes,2017
"['Action', 'Free to Play']",Warframe: Armored Agility Pinnacle Pack,59.99,670742.0,Digital Extremes,2017
"['Action', 'Indie']",Dirty Fighter 2,9.99,662660.0,Dirty Fighter Team,2017
"['Action', 'Free to Play']",Warframe: Stealth Drift Pinnacle Pack,99.99,670743.0,Digital Extremes,2017
['Racing'],Speedway Challenge League,2.99,662620.0,Artur Berkowski Berobasket,2017
"['Action', 'Indie']",The Heart of the Earth,1.99,645310.0,DeadBrainGaming,2017
"['Adventure', 'Casual', 'Indie', 'Simulation']",Mystic Destinies: Serendipity of Aeons - Hikaru: Book II,3.99,649160.0,Aeon Dream Studios,2017
['Adventure'],Root Letter - Artbook,4.99,579650.0,"KADOKAWA GAMES, LTD",2017
['Adventure'],√Letter - Root Letter -,19.99,543240.0,"KADOKAWA GAMES, LTD",2017
['Simulation'],FSX Steam Edition: Toposim Australia Add-On,14.99,622350.0,Toposim,2017
"['Casual', 'Indie']",Draw_Love,1.99,654870.0,Sergej110,2017
['Simulation'],TS Marketplace: GWR Churchward Panelled Toplights Pack 01 Add-On,4.99,513119.0,Matrix Trains,2017
"['Casual', 'Indie']",Died Of Fear,0.99,663920.0,Ïorg Arms,2017
['Simulation'],TS Marketplace: GWR Churchward Panelled Toplights Pack 02 Add-On,4.99,623250.0,Matrix Trains,2017
"['Action', 'Simulation', 'Strategy']",Tactics: Bludgeons Blessing,9.99,517500.0,Capt. McCay Soft,2017
"['Action', 'Indie']",Ping,0.99,655280.0,Examined Interactive,2017
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Starship Theory,11.99,574760.0,Reconnect Software,2017
"['Casual', 'Indie']",Stophat,0.99,671270.0,Problematicar,2017
"['Action', 'Casual', 'Indie']",Void Wisp,3.99,664110.0,D. W. O'Boyle,2017
"['Adventure', 'RPG', 'Strategy', 'Early Access']",埋葬 DIG A BOO,9.99,616330.0,bonefrog,2017
"['Adventure', 'Indie', 'RPG']",The First Time I Died,1.99,653770.0,Ryan Stephen,2017
"['Casual', 'Indie', 'Strategy']",Bomb Defense,7.99,656680.0,Mitorah Games,2017
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Disposable Heroes: Superhero Statix Set One (Token Pack),3.99,648450.0,"SmiteWorks USA, LLC",2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 70s Mix Song Pack II,7.99,637690.0,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Jim Croce - “Time in a Bottle”,2.99,637691.0,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Peter Frampton - “Do You Feel Like We Do”,2.99,637692.0,Ubisoft - San Francisco,2017
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Thin Lizzy - “Cowboy Song”,2.99,637693.0,Ubisoft - San Francisco,2017
"['Free to Play', 'Indie', 'Strategy']",Heroes of Paragon,0.0,614100.0,EVERYDAYiPLAY,2017
"['Casual', 'Indie']",RPS Runner,0.99,654670.0,Thugnificent,2017
"['Casual', 'Indie']",RPS Runner: Soundtrack,0.99,658410.0,Thugnificent,2017
"['Action', 'Indie']",Corroded - Early Bird Edition,12.99,551660.0,Encircle Games,2017
['Strategy'],作业本战记（exercise book epic）,0.99,659860.0,SilverBlade,2017
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Animallica,19.99,638850.0,CRIO Studios,2017
"['Adventure', 'Casual', 'Indie', 'RPG']",Antiquia Lost,9.99,648640.0,Exe Create Inc.,2017
"['Action', 'Indie', 'Racing']",Photon Rush,14.99,667660.0,Gametroleum,2017
"['Indie', 'RPG', 'Strategy']",Age of Fear: Concept Art Book,3.99,577110.0,Leslaw Sliwko,2017
"['Action', 'Indie']",Mission: Escape from Island,1.99,617170.0,Falcoware,2017
['Simulation'],FSX Steam Edition: McDonnell Douglas DC-10™,29.99,556222.0,Just Flight,2017
"['Action', 'Casual', 'Indie']",Maze Bandit,2.99,621850.0,Gamestone Studio,2017
['Simulation'],Train Simulator: Malmesbury Branch Route Add-On,11.99,562376.0,Just Trains,2017
['Strategy'],"Warhammer 40,000: Sanctus Reach - Legacy of the Weirdboy",9.99,623140.0,Straylight Entertainment,2017
"['Adventure', 'Indie', 'RPG']",The Adventures of Fluffy,0.99,586600.0,RPGVideo,2017
['Indie'],A Snake's Tale,2.99,654810.0,m12y,2017
"['Simulation', 'Sports']",Cricket Captain 2017,24.99,561590.0,Childish Things,2017
['RPG'],Legends of Iskaria: Days of Thieves,2.99,664530.0,Ludovic Lafferayrie,2017
['Indie'],Pixel Pursuit,5.99,659320.0,Omnichron Studios,2017
['Indie'],Spiny Adventures,0.99,628850.0,Brzezinski,2017
"['Action', 'Casual', 'Free to Play', 'Indie']",Multiplayer FPS Demo,0.0,628440.0,Vitor Pêgas,2017
"['Indie', 'Simulation']",Electronics Circuits Simulator,0.0,657410.0,"Arttu Tuovinen,Alan Bourhis,Michael Callaghan",2017
"['Action', 'Adventure', 'Indie']",Watchlist,1.99,652760.0,Fletcher's Games,2016
"['Action', 'Indie', 'Massively Multiplayer']",RiotZ,3.99,659460.0,Triple Rush Games,2017
['Adventure'],Little Nightmares The Depths DLC,3.99,584095.0,Tarsier Studios,2017
"['Action', 'Adventure', 'Indie']",Radiance Build,0.0,672060.0,Sunside Inc,2017
"['Action', 'Indie', 'Racing', 'Sports']",Rocket League X Monstercat Vol. 1,5.99,457193.0,"Psyonix, Inc.",2017
"['Action', 'Casual', 'Indie']",Gold Rush In The Oort Cloud,5.99,661530.0,WTFOMGames,2017
"['Action', 'Indie']",NEON GALAXY,1.99,651970.0,Nicholas Backus,2017
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Adventure Craft,14.99,624890.0,Edible Entertainment,2017
"['Action', 'Indie']",Dreamblaster,1.99,654630.0,Odamir Khaulepi,2017
"['Adventure', 'Indie', 'RPG']",Baobabs Mausoleum Ep.1: Ovnifagos Don´t Eat Flamingos,5.99,646600.0,Celery Emblem™,2017
"['Indie', 'Simulation', 'Strategy']",Haunted Hotel: Stay in the Light,5.99,660170.0,JRad Games,2017
"['Casual', 'Indie', 'Simulation']",Beans: The Coffee Shop Simulator,4.99,549240.0,Whitethorn Digital,2017
"['Animation &amp; Modeling', 'Utilities', 'Early Access']",Live2DViewerEX,4.99,616720.0,Pavo Studio,2017
"['Adventure', 'Casual', 'Indie']","Bolt Riley, A Reggae Adventure - Chapter 1 Soundtrack",4.99,510820.0,"Adventure Mob,Corbomite Games",2016
"['Casual', 'Strategy']",LOGistICAL - Egypt,1.99,661890.0,Sacada,2017
"['Casual', 'Indie', 'Simulation']",Beans: The Coffee Shop Simulator - OST,2.99,648080.0,Whitethorn Digital,2017
"['Casual', 'Indie']",Slingshot Puzzle,4.99,670630.0,DreamDale,2017
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",SAELIG,14.99,612720.0,Stardog Games,2017
"['Action', 'Adventure', 'Indie']",PLANETS OF WAR,0.99,656140.0,Indiecode Games,2017
"['Casual', 'Indie']",Inferno Puzzle,0.99,654980.0,Tero Lunkka,2017
['Simulation'],X-Plane 11 - Add-on: Aerosoft Airport Bonaire Flamingo,17.99,636132.0,Jo Erlend Sund,2017
"['Casual', 'Indie']",Fantasy Mosaics 15: Ancient Land,9.99,656660.0,Andy Jurko,2016
"['Free to Play', 'Indie', 'Strategy']",Aetherspace,0.0,659900.0,Munchkin's Lair,2017
"['Free to Play', 'Indie', 'Strategy']",Aetherspace - Expansion Pack,4.99,660930.0,Munchkin's Lair,2017
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Deluxe Starter Pack,59.99,649270.0,Crytek,2017
"['Action', 'Free to Play', 'Massively Multiplayer']",Warface - Jungle Starter Pack,29.99,649271.0,Crytek,2017
